,Course Name,Credits,Instructor,Time,Time.1,Time.2,day1,day2,day3,day4,day5,start_time_7,end_time_7,day7,start_time_8,end_time_8,day8,day9,day10,day11,start_time_1,start_time_2,start_time_3,end_time_1,end_time_2,end_time_3,start_time_4,start_time_5,end_time_4,end_time_5,end_time_9,end_time_10,end_time_11,start_time_9,start_time_10,start_time_11,Course Code
853,NON-PARAMETRIC INFERENCE(MTH516A),11,SUBHAJIT DUTTA(I),M (L11) Th (L11)  12:00-13:15,Th (L11)  17:00-17:50,,M,Th,,,,,,,17:00 PM,17:50 PM,T,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH516A
854,PROJECT-I(MTH598A),9,DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH598A
855,PROJECT-II(MTH599A),9,DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH599A
856,INTRODUCTION TO PROFESSION AND COMMUNICATIONS SKILLS (MATHEMATICS)(MTH600M),5,MOHUA  BANERJEE (I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MATHEMATICS
857,ALGEBRA II(MTH611),9,PREENA  SAMUEL (I),MTTh 10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH611
858,ALGEBRA II(MTH611A),9,PREENA  SAMUEL (I),M (T208) T (T208) Th (T208)  10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH611A
859,INTRODUCTION TO COMMUTATIVE ALGEBRA(MTH612),9,Sachin Subhash Sharma (I),MTTh 16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH612
860,INTRODUCTION TO COMMUTATIVE ALGEBRA(MTH612A),9,Sachin Subhash Sharma (I),M (T111) T (T111) Th (T111)  16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH612A
861,THEORETICAL NUMERICAL MATHEMATICS(MTH616),9,AKASH ANAND(I),MTTh 10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH616
862,THEORETICAL NUMERICAL MATHEMATICS(MTH616A),9,AKASH ANAND(I),M (T211) T (T211) Th (T211)  10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH616A
863,FOURIER ANALYSIS(MTH621),9,PARASAR  MOHANTY (I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH621
864,FOURIER ANALYSIS(MTH621A),9,PARASAR  MOHANTY (I),M (FB557) Th (FB557)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH621A
865,SEVERAL COMPLEX VARIABLES(MTH640),9,Vikramjeet Chandel(I),MTTh 16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH640
866,SEVERAL COMPLEX VARIABLES(MTH640A),9,Vikramjeet Chandel(I),M (T203) T (T203) Th (T203)  16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH640A
867,SPATIAL STATISTICS(MTH643),11,Arnab Hazra(I),"MTTh 10:00-11:00 ,W 12:00-13:00",,,M,T,T,W,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH643
868,SPATIAL STATISTICS(MTH643A),11,Arnab Hazra(I),M (FB557) T (FB557) Th (FB557)  10:00-11:00,W (FB557)  12:00-13:00,,M,T,T,,,,,,12:00 PM,13:00 PM,W,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH643A
869,COMPLEX FUNCTION THEORY(MTH644),9,P Muthukumar(I),MTTh 15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH644
870,COMPLEX FUNCTION THEORY(MTH644A),9,P Muthukumar(I),M (T201) T (T201) Th (T201)  15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH644A
871,ALGEBRAIC TOPOLOGY(MTH649),9,Bidyut Sanki(I),WF 17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH649
872,ALGEBRAIC TOPOLOGY(MTH649A),9,Bidyut Sanki(I),W (T204) F (T204)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH649A
873,INTRODUCTION TO TORIC VARIETIES(MTH651),9,Narasimha Bonala(I),WF 17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH651
874,INTRODUCTION TO TORIC VARIETIES(MTH651A),9,Narasimha Bonala(I),W (FB557) F (FB557)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH651A
875,SOBOLEV SPACES AND APPLICATIONS(MTH656),9,T  MUTHUKUMAR (I),MWF 17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,MTH656
876,SOBOLEV SPACES AND APPLICATIONS(MTH656A),9,T  MUTHUKUMAR (I),M (T206) W (T206) F (T206)  17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,MTH656A
877,NONLINEAR DYNAMICAL SYSTEMS(MTH658),9,MALAY  BANERJEE (I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH658
878,NONLINEAR DYNAMICAL SYSTEMS(MTH658A),9,MALAY  BANERJEE (I),W (T201) F (T201)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH658A
879,ASYMPTOTIC STATISTICS(MTH665),9,Minerva  Mukhopadhyay(I),MTTh 11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH665
880,ASYMPTOTIC STATISTICS(MTH665A),9,Minerva  Mukhopadhyay(I),M (T208) T (T208) Th (T208)  11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH665A
881,INTRODUCTION TO ALGEBRAIC GEOMETRY AND ALGEBRAIC GROUPS(MTH667),9,SANTOSHA KUMAR PATTANAYAK(I),MTTh 14:00-15:00,,,M,T,T,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,MTH667
882,INTRODUCTION TO ALGEBRAIC GEOMETRY AND ALGEBRAIC GROUPS(MTH667A),9,SANTOSHA KUMAR PATTANAYAK(I),M (T110) T (T110) Th (T110)  14:00-15:00,,,M,T,T,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,MTH667A
883,NON-LINEAR REGRESSION(MTH686),9,DEBASIS  KUNDU (I),MTTh 16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH686
884,NON-LINEAR REGRESSION(MTH686A),9,DEBASIS  KUNDU (I),M (T201) T (T201) Th (T201)  16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH686A
885,TOPICS IN ARITHMATIC(MTH688),9,Sudhanshu  Shekhar (I),MWF 12:00-13:00,,,M,W,F,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,MTH688
886,TOPICS IN ARITHMATIC(MTH688A),9,Sudhanshu  Shekhar (I),M (T104) W (T104) F (T104)  12:00-13:00,,,M,W,F,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,MTH688A
887,PROJECT-I(MTH697A),9,DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH697A
888,PROJECT II(MTH698A),9,DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH698A
889,PROJECT- III(MTH699A),9,DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH699A
890,MS PROJECT - 4(MTH700A),9,DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH700A
891,INTRODUCTION TO PROFESSION AND COMMUNICATIONS SKILLS (STATISTICS)(MTH702M),5,"Dootika  Vats(I), AMIT  MITRA (O)",W (FB557) F (FB557)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,STATISTICS
892,INTRODUCTION TO COXETER GROUPS(MTH731),9,Pooja Singla(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH731
893,INTRODUCTION TO COXETER GROUPS(MTH731A),9,Pooja Singla(I),M (T207) Th (T207)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH731A
894,FOURIER ANALYSIS-I & DISTRIBUTION THEORY(MTH736),9,RAMA  RAWAT (I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH736
895,FOURIER ANALYSIS-I & DISTRIBUTION THEORY(MTH736A),9,RAMA  RAWAT (I),W (T212) F (T212)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH736A
896,ANALYSIS(MTH753),9,Satyajit Guin(I),"MTh 09:00-10:00 ,T 12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH753
897,ANALYSIS(MTH753A),9,Satyajit Guin(I),"M (T107) Th (T107)  09:00-10:00 ,T (T107)  12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH753A
898,PROBABILITY THEORY(MTH754),9,Suprio Bhar(I),"MTh 09:00-10:00 ,T 12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH754
899,PROBABILITY THEORY(MTH754A),9,Suprio Bhar(I),"M (T205) Th (T205)  09:00-10:00 ,T (T205)  12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH754A
900,STATISTICAL INFERENCE(MTH755),9,SHARMISHTHA  MITRA   (I),MTThF 15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH755
901,STATISTICAL INFERENCE(MTH755A),9,SHARMISHTHA  MITRA   (I),M (T111) T (T111) Th (T111)  15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH755A
902,VECTOR BUNDLES AND CHARACTERISTIC CLASSES(MTH761),9,Ajay Singh Ramdin Thakur (I),MTTh 11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH761
903,VECTOR BUNDLES AND CHARACTERISTIC CLASSES(MTH761A),9,Ajay Singh Ramdin Thakur (I),M (T205) T (T205) Th (T205)  11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH761A
904,RESEARCH(MTH799),0,DPGCMTH (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH799
905,PHD THESIS(NT799),0,DPGCNET (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT799
906,HIGH PERFORMANCE COMPUTING WITH APPLICATIONS(IDC606A),9,MAHENDRA KUMAR  VERMA (I),W (T106) F (T106)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,IDC606A
907,PHYSICS LABORATORY(PHY111) /A,3,MANAS  KHAN(I),,,MTWThF 10:00-13:00,,,,,,,,,,,,M,T,W,,,,,,,,,,,1:00 PM,1:00 PM,1:00 PM,10:00 AM,10:00 AM,10:00 AM,PHY111
908,PHYSICS LABORATORY(PHY111) /B,3,MANAS  KHAN(I),,,MTWThF 10:00-13:00,,,,,,,,,,,,M,T,W,,,,,,,,,,,1:00 PM,1:00 PM,1:00 PM,10:00 AM,10:00 AM,10:00 AM,PHY111
909,CLASSICAL DYNAMICS(PHY112),11,Supratik Banerjee(I),M (L07) Th (L07) F (L07)  09:00-10:00,T (L10) T (L11) T (L13) T (L08)  09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY112
910,CLASSICAL ELECTRODYNAMICS(PHY113),11,Taraknath Mandal(I),M (L19) T (L19) F (L19)  09:00-10:00,Th (L12) Th (L10) Th (L11) Th (L17)  09:00-10:00,,M,T,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY113
911,QUANTUM PHYSICS(PHY114),11,M K  HARBOLA   (I),M (L18) T (L18) F (L18)  09:00-10:00,Th (L04) Th (L05) Th (L16)  09:00-10:00,,M,T,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY114
912,OSCILLATIONS AND WAVES(PHY115),11,Sivasurender Chandran(I),M (L01) Th (L01) F (L01)  09:00-10:00,T (DJAB(206H)) T (DJAB(203H)) T (DJAB(205H))  09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY115
913,OPTICS(PHY224),12,Venkata Jayasurya Yallapragada(I),T (L10) W (T104)  17:00-18:00,,ThF 14:00-17:00,T,W,,,,,,,,,,T,h,F,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY224
914,PHYSICS OF UNIVERSE(PHY305A),9,Gopal Hazra(I),M (T211) W (T211) F (T211)  17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,PHY305A
915,PHYSICS OF INFORMATION PROCESSING(PHY313A),9,SAIKAT  GHOSH (I),W (L13) F (L13)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY313A
916,MODERN PHYSICS LABORATORY(PHY315A),9,KRISHNACHARYA     (I),M (L06)  08:00-09:00,,MT 14:00-17:00,M,0,,,,,,,,,,M,T,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY315A
917,INTRODUCTION TO THE DEPARTMENT(PHY400),5,AMIT KUMAR  AGARWAL (I),"WF 15:00-16:00 ,M 17:00-18:00",,,W,F,,M,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,PHY400
918,INTRODUCTION TO THE DEPARTMENT(PHY400A),5,AMIT KUMAR  AGARWAL (I),"W (T110) F (T110)  15:00-16:00 ,M (T110)  17:00-18:00",,,W,F,,M,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,PHY400A
919,CLASSICAL MECHANICS(PHY401),11,TAPOBRATA  SARKAR   (I),TF 12:00-13:15,W 12:00-13:00,,T,F,,,,,,,12:00 PM,13:00 PM,W,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY401
920,CLASSICAL MECHANICS I(PHY401A),11,TAPOBRATA  SARKAR   (I),T (L14) F (L14)  12:00-13:15,W (L14)  12:00-13:00,,T,F,,,,,,,12:00 PM,13:00 PM,W,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY401A
921,SPECIAL & GENERAL RELATIVITY(PHY407A),9,Nilay Kundu(I),"M (T201) F (T201)  08:00-09:00 ,T (T201)  09:00-10:00",,,M,F,,T,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,,,,,,,PHY407A
922,MATHEMATICAL METHODS I(PHY421),11,DIPANKAR  CHAKRABORTI   (I),MTh 12:00-13:15,F 08:00-09:00,,M,Th,,,,,,,8:00 AM,9:00 AM,F,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY421
923,MATHEMATICAL METHODS I(PHY421A),11,DIPANKAR  CHAKRABORTI   (I),M (L10) Th (L10)  12:00-13:15,F (L10)  08:00-09:00,,M,Th,,,,,,,8:00 AM,9:00 AM,F,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY421A
924,QUANTUM MECHANICS I(PHY431),11,ADITYA HEMCHANDRA  KELKAR (I),MTh 09:00-10:15,T 09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY431
925,QUANTUM MECHANICS I(PHY431A),11,ADITYA HEMCHANDRA  KELKAR (I),M (L06) Th (L06)  09:00-10:15,T (L06)  09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY431A
926,ELECTRONICS(PHY441),5,"Rohit Medwal(I), K P  RAJEEV   (O)",MTh 11:00-12:00,T 11:00-12:00,,M,Th,,,,,,,11:00 AM,12:00 PM,T,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,PHY441
927,ELECTRONICS(PHY441A),11,"Rohit Medwal(I), K P  RAJEEV   (O)",M (L06) Th (L06)  11:00-12:00,T (L06)  11:00-12:00,M 14:00-17:00,M,Th,,,,,,,11:00 AM,12:00 PM,T,M,1,None,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY441A
928,EXPERIMENTAL PHYSICS I(PHY461),4,ZAKIR  HOSSAIN   (I),,,TWThF 14:00-18:00,,,,,,,,,,,,T,W,Th,,,,,,,,,,,6:00 PM,6:00 PM,6:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY461
929,EXPERIMENTAL PHYSICS I(PHY461A),8,ZAKIR  HOSSAIN   (I),,,TWThF 14:00-18:00,,,,,,,,,,,,T,W,Th,,,,,,,,,,,6:00 PM,6:00 PM,6:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY461A
930,EXPERIMENTAL PHYSICS II(PHY462A),8,ZAKIR  HOSSAIN   (I),,,TWThF 14:00-18:00,,,,,,,,,,,,T,W,Th,,,,,,,,,,,6:00 PM,6:00 PM,6:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY462A
931,M SC REVIEW PROJECT II(PHY501A),9,Chanchal  Sow(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY501A
932,M.SC. REVIEW PROJECT  III(PHY502A),8,Chanchal  Sow(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY502A
933,CONDENSED MATTER PHYSICS I(PHY543A),11,Sudeep Ghosh(I),M (L09) T (L09) Th (L09)  10:00-11:00,F (T109)  12:00-13:00,,M,T,Th,,,,,,12:00 PM,13:00 PM,F,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,PHY543A
934,CLASSICAL ELECTRODYNAMICS I(PHY552A),11,KAUSHIK  BHATTACHARYA   (I),T (T212) W (T212) Th (T212)  08:00-09:00,,,T,W,Th,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,PHY552A
935,CLASSICAL ELECTRODYNAMICS  II(PHY553A),11,G SENGUPTA     (I),T (WL235) W (WL235) Th (WL235)  08:00-09:00,,,T,W,Th,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,PHY553A
936,BACHELOR OF SCIENCE PROJECT -1(PHY555A),9,TARUN KANTI  GHOSH   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY555A
937,BACHELOR OF SCIENCE PROJECT -II(PHY556A),9,TARUN KANTI  GHOSH   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY556A
938,M.SC. PROJECT I(PHY563A),9,KAUSHIK  BHATTACHARYA   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY563A
939,M.SC. PROJECT II(PHY565A),9,KAUSHIK  BHATTACHARYA   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY565A
940,M.SC.RESEARCH PROJECT I(PHY596A),9,Arijit Kundu(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY596A
941,M.SC. RESEARCH PROJECT I(PHY598A),9,Arijit Kundu(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY598A
942,INTRODUCTION TO PROFESSION AND COMMUNICATION SKILLS FOR PHYSICISTS(PHY600A),3,AMIT KUMAR  AGARWAL (I),"WF 15:00-16:00 ,M 17:00-18:00",,,W,F,,M,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,PHY600A
943,TOPICS IN SEMICONDUCTOR(PHY628),11,Jayanta Bhattacharjee(I),WF 17:10-18:25,M 17:10-18:25,,W,F,,,,,,,17:10 PM,18:25 PM,M,,,,17:10 PM,17:10 PM,17:10 PM,18:25 PM,18:25 PM,18:25 PM,,,,,,,,,,,PHY628
944,PHYSICS OF SOFT MATTER AND FLUIDS(PHY628A),11,Jayanta Bhattacharjee(I),W (T109) F (T109)  17:10-18:25,M (T109)  17:10-18:25,,W,F,,,,,,,17:10 PM,18:25 PM,M,,,,17:10 PM,17:10 PM,17:10 PM,18:25 PM,18:25 PM,18:25 PM,,,,,,,,,,,PHY628A
945,TRANSPORT IN MESOSCOPIC SYSTEMS(PHY632),9,ANJAN KUMAR  GUPTA   (I),"MTh 10:00-11:00 ,T 12:00-13:00",,,M,Th,,T,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,PHY632
946,TRANSPORT IN MESOSCOPIC SYSTEMS(PHY632A),9,ANJAN KUMAR  GUPTA   (I),"M (T212) Th (T212)  10:00-11:00 ,T (T212)  12:00-13:00",,,M,Th,,T,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,PHY632A
947,INTRODUCTION TO CONFORMAL FIELD THEORY(PHY652),9,Diptarka Das(I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY652
948,INTRODUCTION TO CONFORMAL FIELD THEORY(PHY652A),9,Diptarka Das(I),W (T110) F (T110)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY652A
949,EVOLUTIONARY GAME DYNAMICS(PHY670),9,SAGAR  CHAKRABORTY (I),MTTh 14:00-15:00,,,M,T,Th,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,PHY670
950,EVOLUTIONARY GAME DYNAMICS(PHY670A),9,SAGAR  CHAKRABORTY (I),M (T107) T (T107) Th (T107)  14:00-15:00,,,M,T,Th,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,PHY670A
951,NOVEL PHASES OF QUANTUM MATTER(PHY675),9,Adhip Agarwala(I),MTTh 14:00-15:00,,,M,T,Th,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,PHY675
