Course Name,Credits,Instructor,Time,Time.1,Time.2,day1,day2,day3,day4,day5,start_time_7,end_time_7,day7,start_time_8,end_time_8,day8,day9,day10,day11,start_time_1,start_time_2,start_time_3,end_time_1,end_time_2,end_time_3,start_time_4,start_time_5,end_time_4,end_time_5,end_time_9,end_time_10,end_time_11,start_time_9,start_time_10,start_time_11,Course Code
INFERENCE - II(MTH515A),3-1-0-0(11),NEERAJ  MISRA   (I),"M (L12) F (L12)  08:00-09:00 ,T (L12)  09:00-10:00",W (L12)  14:00-15:00,,M,F,,T,,,,,14:00 PM,15:00 PM,W,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,,,,,,,MTH515A
NON-PARAMETRIC INFERENCE(MTH516A),3-1-0-0(11),SUBHAJIT DUTTA(I),M (L11) Th (L11)  12:00-13:15,Th (L11)  17:00-17:50,,M,Th,,,,,,,17:00 PM,17:50 PM,T,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH516A
PROJECT-I(MTH598A),0-0-9-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH598A
PROJECT-II(MTH599A),0-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH599A
INTRODUCTION TO PROFESSION AND COMMUNICATIONS SKILLS (MATHEMATICS)(MTH600M),3-0-0-0(5),MOHUA  BANERJEE (I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MATHEMATICS
ALGEBRA II(MTH611),3-0-0-0(9),PREENA  SAMUEL (I),MTTh 10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH611
ALGEBRA II(MTH611A),3-0-0-0(9),PREENA  SAMUEL (I),M (T208) T (T208) Th (T208)  10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH611A
INTRODUCTION TO COMMUTATIVE ALGEBRA(MTH612),3-0-0-0(9),Sachin Subhash Sharma (I),MTTh 16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH612
INTRODUCTION TO COMMUTATIVE ALGEBRA(MTH612A),3-0-0-0(9),Sachin Subhash Sharma (I),M (T111) T (T111) Th (T111)  16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH612A
THEORETICAL NUMERICAL MATHEMATICS(MTH616),3-0-0-0(9),AKASH ANAND(I),MTTh 10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH616
THEORETICAL NUMERICAL MATHEMATICS(MTH616A),3-0-0-0(9),AKASH ANAND(I),M (T211) T (T211) Th (T211)  10:00-11:00,,,M,T,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH616A
FOURIER ANALYSIS(MTH621),3-0-0-0(9),PARASAR  MOHANTY (I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH621
FOURIER ANALYSIS(MTH621A),3-0-0-0(9),PARASAR  MOHANTY (I),M (FB557) Th (FB557)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH621A
SEVERAL COMPLEX VARIABLES(MTH640),3-0-0-0(9),Vikramjeet Chandel(I),MTTh 16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH640
SEVERAL COMPLEX VARIABLES(MTH640A),3-0-0-0(9),Vikramjeet Chandel(I),M (T203) T (T203) Th (T203)  16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH640A
SPATIAL STATISTICS(MTH643),3-1-0-0(11),Arnab Hazra(I),"MTTh 10:00-11:00 ,W 12:00-13:00",,,M,T,T,W,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH643
SPATIAL STATISTICS(MTH643A),3-1-0-0(11),Arnab Hazra(I),M (FB557) T (FB557) Th (FB557)  10:00-11:00,W (FB557)  12:00-13:00,,M,T,T,,,,,,12:00 PM,13:00 PM,W,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,MTH643A
COMPLEX FUNCTION THEORY(MTH644),3-0-0-0(9),P Muthukumar(I),MTTh 15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH644
COMPLEX FUNCTION THEORY(MTH644A),3-0-0-0(9),P Muthukumar(I),M (T201) T (T201) Th (T201)  15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH644A
ALGEBRAIC TOPOLOGY(MTH649),3-0-0-0(9),Bidyut Sanki(I),WF 17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH649
ALGEBRAIC TOPOLOGY(MTH649A),3-0-0-0(9),Bidyut Sanki(I),W (T204) F (T204)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH649A
INTRODUCTION TO TORIC VARIETIES(MTH651),3-0-0-0(9),Narasimha Bonala(I),WF 17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH651
INTRODUCTION TO TORIC VARIETIES(MTH651A),3-0-0-0(9),Narasimha Bonala(I),W (FB557) F (FB557)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MTH651A
SOBOLEV SPACES AND APPLICATIONS(MTH656),3-0-0-0(9),T  MUTHUKUMAR (I),MWF 17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,MTH656
SOBOLEV SPACES AND APPLICATIONS(MTH656A),3-0-0-0(9),T  MUTHUKUMAR (I),M (T206) W (T206) F (T206)  17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,MTH656A
NONLINEAR DYNAMICAL SYSTEMS(MTH658),3-0-0-0(9),MALAY  BANERJEE (I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH658
NONLINEAR DYNAMICAL SYSTEMS(MTH658A),3-0-0-0(9),MALAY  BANERJEE (I),W (T201) F (T201)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH658A
ASYMPTOTIC STATISTICS(MTH665),3-0-0-0(9),Minerva  Mukhopadhyay(I),MTTh 11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH665
ASYMPTOTIC STATISTICS(MTH665A),3-0-0-0(9),Minerva  Mukhopadhyay(I),M (T208) T (T208) Th (T208)  11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH665A
INTRODUCTION TO ALGEBRAIC GEOMETRY AND ALGEBRAIC GROUPS(MTH667),3-0-0-0(9),SANTOSHA KUMAR PATTANAYAK(I),MTTh 14:00-15:00,,,M,T,T,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,MTH667
INTRODUCTION TO ALGEBRAIC GEOMETRY AND ALGEBRAIC GROUPS(MTH667A),3-0-0-0(9),SANTOSHA KUMAR PATTANAYAK(I),M (T110) T (T110) Th (T110)  14:00-15:00,,,M,T,T,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,,,,,,,,,,,MTH667A
NON-LINEAR REGRESSION(MTH686),3-0-0-0(9),DEBASIS  KUNDU (I),MTTh 16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH686
NON-LINEAR REGRESSION(MTH686A),3-0-0-0(9),DEBASIS  KUNDU (I),M (T201) T (T201) Th (T201)  16:00-17:00,,,M,T,T,,,,,,,,,,,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MTH686A
TOPICS IN ARITHMATIC(MTH688),3-0-0-0(9),Sudhanshu  Shekhar (I),MWF 12:00-13:00,,,M,W,F,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,MTH688
TOPICS IN ARITHMATIC(MTH688A),3-0-0-0(9),Sudhanshu  Shekhar (I),M (T104) W (T104) F (T104)  12:00-13:00,,,M,W,F,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,MTH688A
PROJECT-I(MTH697A),0-0-9-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH697A
PROJECT II(MTH698A),0-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH698A
PROJECT- III(MTH699A),0-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH699A
MS PROJECT - 4(MTH700A),3-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH700A
INTRODUCTION TO PROFESSION AND COMMUNICATIONS SKILLS (STATISTICS)(MTH702M),3-0-0-0(5),"Dootika  Vats(I), AMIT  MITRA (O)",W (FB557) F (FB557)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,STATISTICS
INTRODUCTION TO COXETER GROUPS(MTH731),3-0-0-0(9),Pooja Singla(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH731
INTRODUCTION TO COXETER GROUPS(MTH731A),3-0-0-0(9),Pooja Singla(I),M (T207) Th (T207)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MTH731A
FOURIER ANALYSIS-I & DISTRIBUTION THEORY(MTH736),3-0-0-0(9),RAMA  RAWAT (I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH736
FOURIER ANALYSIS-I & DISTRIBUTION THEORY(MTH736A),3-0-0-0(9),RAMA  RAWAT (I),W (T212) F (T212)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MTH736A
ANALYSIS(MTH753),3-0-0-0(9),Satyajit Guin(I),"MTh 09:00-10:00 ,T 12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH753
ANALYSIS(MTH753A),3-0-0-0(9),Satyajit Guin(I),"M (T107) Th (T107)  09:00-10:00 ,T (T107)  12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH753A
PROBABILITY THEORY(MTH754),3-0-0-0(9),Suprio Bhar(I),"MTh 09:00-10:00 ,T 12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH754
PROBABILITY THEORY(MTH754A),3-0-0-0(9),Suprio Bhar(I),"M (T205) Th (T205)  09:00-10:00 ,T (T205)  12:00-13:00",,,M,Th,,T,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,MTH754A
STATISTICAL INFERENCE(MTH755),3-0-0-0(9),SHARMISHTHA  MITRA   (I),MTThF 15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH755
STATISTICAL INFERENCE(MTH755A),3-0-0-0(9),SHARMISHTHA  MITRA   (I),M (T111) T (T111) Th (T111)  15:00-16:00,,,M,T,T,,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,,,,,,,,,,,MTH755A
VECTOR BUNDLES AND CHARACTERISTIC CLASSES(MTH761),3-0-0-0(9),Ajay Singh Ramdin Thakur (I),MTTh 11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH761
VECTOR BUNDLES AND CHARACTERISTIC CLASSES(MTH761A),3-0-0-0(9),Ajay Singh Ramdin Thakur (I),M (T205) T (T205) Th (T205)  11:00-12:00,,,M,T,T,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MTH761A
RESEARCH(MTH799),0-0-0-0(0),DPGCMTH (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTH799
PHD THESIS(NT799),0-0-0-0(0),DPGCNET (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT799
HIGH PERFORMANCE COMPUTING WITH APPLICATIONS(IDC606A),3-0-0-0(9),MAHENDRA KUMAR  VERMA (I),W (T106) F (T106)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,IDC606A
PHYSICS LABORATORY(PHY111) /A,0-0-3-0(3),MANAS  KHAN(I),,,MTWThF 10:00-13:00,,,,,,,,,,,,M,T,W,,,,,,,,,,,1:00 PM,1:00 PM,1:00 PM,10:00 AM,10:00 AM,10:00 AM,PHY111
PHYSICS LABORATORY(PHY111) /B,0-0-3-0(3),MANAS  KHAN(I),,,MTWThF 10:00-13:00,,,,,,,,,,,,M,T,W,,,,,,,,,,,1:00 PM,1:00 PM,1:00 PM,10:00 AM,10:00 AM,10:00 AM,PHY111
CLASSICAL DYNAMICS(PHY112),3-1-0-0(11),Supratik Banerjee(I),M (L07) Th (L07) F (L07)  09:00-10:00,T (L10) T (L11) T (L13) T (L08)  09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY112
CLASSICAL ELECTRODYNAMICS(PHY113),3-1-0-0(11),Taraknath Mandal(I),M (L19) T (L19) F (L19)  09:00-10:00,Th (L12) Th (L10) Th (L11) Th (L17)  09:00-10:00,,M,T,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY113
QUANTUM PHYSICS(PHY114),3-1-0-0(11),M K  HARBOLA   (I),M (L18) T (L18) F (L18)  09:00-10:00,Th (L04) Th (L05) Th (L16)  09:00-10:00,,M,T,F,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY114
OSCILLATIONS AND WAVES(PHY115),3-1-0-0(11),Sivasurender Chandran(I),M (L01) Th (L01) F (L01)  09:00-10:00,T (DJAB(206H)) T (DJAB(203H)) T (DJAB(205H))  09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,PHY115
OPTICS(PHY224),3-0-3-0(12),Venkata Jayasurya Yallapragada(I),T (L10) W (T104)  17:00-18:00,,ThF 14:00-17:00,T,W,,,,,,,,,,T,h,F,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY224
PHYSICS OF UNIVERSE(PHY305A),3-0-0-0(9),Gopal Hazra(I),M (T211) W (T211) F (T211)  17:00-18:00,,,M,W,F,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,18:00 PM,,,,,,,,,,,PHY305A
PHYSICS OF INFORMATION PROCESSING(PHY313A),3-0-0-0(9),SAIKAT  GHOSH (I),W (L13) F (L13)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY313A
MODERN PHYSICS LABORATORY(PHY315A),1-0-6-0(9),KRISHNACHARYA     (I),M (L06)  08:00-09:00,,MT 14:00-17:00,M,0,,,,,,,,,,M,T,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY315A
INTRODUCTION TO THE DEPARTMENT(PHY400),0-0-0-0(5),AMIT KUMAR  AGARWAL (I),"WF 15:00-16:00 ,M 17:00-18:00",,,W,F,,M,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,PHY400
INTRODUCTION TO THE DEPARTMENT(PHY400A),0-0-5-0(5),AMIT KUMAR  AGARWAL (I),"W (T110) F (T110)  15:00-16:00 ,M (T110)  17:00-18:00",,,W,F,,M,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,PHY400A
CLASSICAL MECHANICS(PHY401),3-1-0-0(11),TAPOBRATA  SARKAR   (I),TF 12:00-13:15,W 12:00-13:00,,T,F,,,,,,,12:00 PM,13:00 PM,W,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY401
CLASSICAL MECHANICS I(PHY401A),3-1-0-0(11),TAPOBRATA  SARKAR   (I),T (L14) F (L14)  12:00-13:15,W (L14)  12:00-13:00,,T,F,,,,,,,12:00 PM,13:00 PM,W,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY401A
SPECIAL & GENERAL RELATIVITY(PHY407A),3-0-0-0(9),Nilay Kundu(I),"M (T201) F (T201)  08:00-09:00 ,T (T201)  09:00-10:00",,,M,F,,T,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,,,,,,,PHY407A
MATHEMATICAL METHODS I(PHY421),3-1-0-0(11),DIPANKAR  CHAKRABORTI   (I),MTh 12:00-13:15,F 08:00-09:00,,M,Th,,,,,,,8:00 AM,9:00 AM,F,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY421
MATHEMATICAL METHODS I(PHY421A),3-1-0-0(11),DIPANKAR  CHAKRABORTI   (I),M (L10) Th (L10)  12:00-13:15,F (L10)  08:00-09:00,,M,Th,,,,,,,8:00 AM,9:00 AM,F,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,PHY421A
QUANTUM MECHANICS I(PHY431),3-1-0-0(11),ADITYA HEMCHANDRA  KELKAR (I),MTh 09:00-10:15,T 09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY431
QUANTUM MECHANICS I(PHY431A),3-1-0-0(11),ADITYA HEMCHANDRA  KELKAR (I),M (L06) Th (L06)  09:00-10:15,T (L06)  09:00-10:00,,M,Th,,,,,,,9:00 AM,10:00 AM,T,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,PHY431A
ELECTRONICS(PHY441),2-1-4-0(5),"Rohit Medwal(I), K P  RAJEEV   (O)",MTh 11:00-12:00,T 11:00-12:00,,M,Th,,,,,,,11:00 AM,12:00 PM,T,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,PHY441
ELECTRONICS(PHY441A),2-1-3-0(11),"Rohit Medwal(I), K P  RAJEEV   (O)",M (L06) Th (L06)  11:00-12:00,T (L06)  11:00-12:00,M 14:00-17:00,M,Th,,,,,,,11:00 AM,12:00 PM,T,M,1,None,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY441A
EXPERIMENTAL PHYSICS I(PHY461),0-0-8-0(4),ZAKIR  HOSSAIN   (I),,,TWThF 14:00-18:00,,,,,,,,,,,,T,W,Th,,,,,,,,,,,6:00 PM,6:00 PM,6:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY461
EXPERIMENTAL PHYSICS I(PHY461A),0-0-8-0(8),ZAKIR  HOSSAIN   (I),,,TWThF 14:00-18:00,,,,,,,,,,,,T,W,Th,,,,,,,,,,,6:00 PM,6:00 PM,6:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY461A
EXPERIMENTAL PHYSICS II(PHY462A),0-0-8-0(8),ZAKIR  HOSSAIN   (I),,,TWThF 14:00-18:00,,,,,,,,,,,,T,W,Th,,,,,,,,,,,6:00 PM,6:00 PM,6:00 PM,2:00 PM,2:00 PM,2:00 PM,PHY462A
M SC REVIEW PROJECT II(PHY501A),0-0-9-0(9),Chanchal  Sow(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY501A
M.SC. REVIEW PROJECT  III(PHY502A),0-0-8-0(8),Chanchal  Sow(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY502A
CONDENSED MATTER PHYSICS I(PHY543A),3-1-0-0(11),Sudeep Ghosh(I),M (L09) T (L09) Th (L09)  10:00-11:00,F (T109)  12:00-13:00,,M,T,Th,,,,,,12:00 PM,13:00 PM,F,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,PHY543A
CLASSICAL ELECTRODYNAMICS I(PHY552A),3-1-0-0(11),KAUSHIK  BHATTACHARYA   (I),T (T212) W (T212) Th (T212)  08:00-09:00,,,T,W,Th,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,PHY552A
CLASSICAL ELECTRODYNAMICS  II(PHY553A),3-1-0-0(11),G SENGUPTA     (I),T (WL235) W (WL235) Th (WL235)  08:00-09:00,,,T,W,Th,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,PHY553A
BACHELOR OF SCIENCE PROJECT -1(PHY555A),0-0-0-9(9),TARUN KANTI  GHOSH   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY555A
BACHELOR OF SCIENCE PROJECT -II(PHY556A),0-0-0-9(9),TARUN KANTI  GHOSH   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY556A
M.SC. PROJECT I(PHY563A),0-0-9-0(9),KAUSHIK  BHATTACHARYA   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY563A
M.SC. PROJECT II(PHY565A),0-0-9-0(9),KAUSHIK  BHATTACHARYA   (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY565A
M.SC.RESEARCH PROJECT I(PHY596A),0-0-0-9(9),Arijit Kundu(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY596A
M.SC. RESEARCH PROJECT I(PHY598A),0-0-0-9(9),Arijit Kundu(I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHY598A
INTRODUCTION TO PROFESSION AND COMMUNICATION SKILLS FOR PHYSICISTS(PHY600A),0-1-0-1(3),AMIT KUMAR  AGARWAL (I),"WF 15:00-16:00 ,M 17:00-18:00",,,W,F,,M,,,,,,,,,,,15:00 PM,15:00 PM,15:00 PM,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,PHY600A
TOPICS IN SEMICONDUCTOR(PHY628),3-0-0-0(11),Jayanta Bhattacharjee(I),WF 17:10-18:25,M 17:10-18:25,,W,F,,,,,,,17:10 PM,18:25 PM,M,,,,17:10 PM,17:10 PM,17:10 PM,18:25 PM,18:25 PM,18:25 PM,,,,,,,,,,,PHY628
PHYSICS OF SOFT MATTER AND FLUIDS(PHY628A),3-0-0-0(11),Jayanta Bhattacharjee(I),W (T109) F (T109)  17:10-18:25,M (T109)  17:10-18:25,,W,F,,,,,,,17:10 PM,18:25 PM,M,,,,17:10 PM,17:10 PM,17:10 PM,18:25 PM,18:25 PM,18:25 PM,,,,,,,,,,,PHY628A
TRANSPORT IN MESOSCOPIC SYSTEMS(PHY632),3-0-0-0(9),ANJAN KUMAR  GUPTA   (I),"MTh 10:00-11:00 ,T 12:00-13:00",,,M,Th,,T,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,,,,,,,PHY632
