,Course Name/Group Name,Credits,Instructor,Time,Time.1,Time.2,day1,day2,day3,start_time123,end_time123,day4,day5,start_time456,end_time456,start_time7,end_time7,day7,start_time8,end_time8,day8
792,STRUCTURAL & MAGNETIC PROPERTIES OF MATERIALS(MS601),3-0-0-0(9),"SRI  SIVAKUMAR (I), Y N  MOHAPATRA   (O)",MTh 09:00-10:15,,,M,Th,,9:00 AM,10:15 AM,,,,,,,,,,
793,STRUCTURAL & MAGNETIC PROPERTIES OF MATERIALS(MS601A),3-0-0-0(9),"SRI  SIVAKUMAR (I), Y N  MOHAPATRA   (O)",M (T203) Th (T203)  09:00-10:15,,,M,Th,,9:00 AM,10:15 AM,,,,,,,,,,
794,ELECTRICAL AND DIELECTRIC MATERIALS(MS602),3-0-0-0(9),"Amit   Verma(I), MD JALEEL  AKHTAR   (O)",MTh 12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
795,ELECTRICAL AND DIELECTRIC MATERIALS(MS602A),3-0-0-0(9),"Amit   Verma(I), MD JALEEL  AKHTAR   (O)",M (T111) Th (T111)  12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
796,MECHANICAL PROPERTIES OF MATERIALS(MS603),3-0-0-1(5),"RAJ GANESH S  PALA (I), Pritam  Chakraborty   (O)",WF 09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
797,MECHANICAL PROPERTIES OF MATERIALS(MS603A),3-0-0-0(9),"RAJ GANESH S  PALA (I), Pritam  Chakraborty   (O)",W (T103) F (T103)  09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
798,ENGINEERING POLYMERS(MS614),3-0-0-0(4),KAMAL K  KAR   (I),MTh 14:00-15:15,,,M,Th,,14:00 PM,15:15 PM,,,,,,,,,,
799,ENGINEERING POLYMERS(MS614A),3-0-0-0(9),KAMAL K  KAR   (I),MTh 14:00-15:15,,,M,Th,,14:00 PM,15:15 PM,,,,,,,,,,
800,HIGH PERFORMANCE POLYMERS AND COMPOSITES(MS616),3-0-0-0(9),KAMAL K  KAR   (I),"T 14:00-15:15 ,M 15:30-17:00",,,T,1,,14:00 PM,15:15 PM,M,,15:30 PM,17:00 PM,,,,,,
801,HIGH PERFORMANCE POLYMERS AND COMPOSITES(MS616A),3-0-0-0(9),KAMAL K  KAR   (I),"T 14:00-15:15 ,M 15:30-17:00",,,T,1,,14:00 PM,15:15 PM,M,,15:30 PM,17:00 PM,,,,,,
802,GRADUATE SEMINAR(MS698A),0-0-0-0(0),SIDDHARTHA  PANDA (I),,,,,,,,,,,,,,,,,,
803,M TECH THESIS(MS699),0-0-0-0(0),"DPGCMSP (I), DUGCMSP (O)",,,,,,,,,,,,,,,,,,
804,PHD THESIS(MS799),0-0-0-0(0),DPGCMSP (I),,,,,,,,,,,,,,,,,,
805,COMPLEX VARIABLES(MSO202M),3-1-0-0(6),Saurabh Singh(I),W (L20) Th (L20) F (L20)  09:00-10:00,M (L10) M (L05) M (L12) M (L11) M (L04)  09:00-10:00,,W,Th,,9:00 AM,10:00 AM,,,,,,,,09:00 AM,10:00 AM,M
806,PARTIAL DIFFERENTIAL EQUATIONS(MSO203M),3-1-0-0(6),Prosenjit Roy(I),WThF 09:00-10:00,M 09:00-10:00,,W,Th,,9:00 AM,10:00 AM,,,,,,,,09:00 AM,10:00 AM,M
807,INTRODUCTION TO PROBABILITY THEORY(MSO205),3-0-0-0(11),SUBHRA SANKAR DHAR(I),W (L04) Th (L04) F (L04)  11:00-12:00,M (L04)  11:00-12:00,,W,Th,,11:00 AM,12:00 PM,,,,,,,,11:00 AM,12:00 PM,M
808,MATHEMATICS - II(MTH102A),3-1-0-0(11),"KAUSHIK BAL(I), DHIRENDRA  BAHUGUNA (O)",MWTh 17:00-18:00,T 17:00-18:00,,M,W,T,17:00 PM,18:00 PM,,,,,,,,17:00 PM,18:00 PM,T
809,SINGLE VARIABLE CALCULUS(MTH111M) /A,3-1-0-0(6),NANDINI  NILAKANTAN (I),M (L19) Th (L19) F (L19)  16:00-17:00,T (L10) T (L11) T (L12)  16:00-17:00,,M,Th,,16:00 PM,17:00 PM,,,,,,,,16:00 PM,17:00 PM,T
810,SINGLE VARIABLE CALCULUS(MTH111M) /B,3-1-0-0(6),P  SHUNMUGARAJ (I),M (L07) Th (L07) F (L07)  16:00-17:00,T (L14) T (L15) T (L13)  16:00-17:00,,M,Th,,16:00 PM,17:00 PM,,,,,,,,16:00 PM,17:00 PM,T
811,SINGLE VARIABLE CALCULUS(MTH111M) /C,3-1-0-0(6),NANDINI  NILAKANTAN (I),M (L19) W (L19) F (L19)  10:00-11:00,T (L10) T (L11) T (L12)  10:00-11:00,,M,W,F,10:00 AM,11:00 AM,,,,,,,,10:00 AM,11:00 AM,T
812,SINGLE VARIABLE CALCULUS(MTH111M) /D,3-1-0-0(6),P  SHUNMUGARAJ (I),M (L07) W (L07) F (L07)  10:00-11:00,T (L15) T (L13) T (L14)  10:00-11:00,,M,W,F,10:00 AM,11:00 AM,,,,,,,,10:00 AM,11:00 AM,T
813,APPLICATION OF SINGLE VARIABLE CALCULUS & SEVERAL VARIABLE CALCULUS(MTH112M) /A,3-1-0-0(6),ASHIS MANDAL(I),MThF 16:00-17:00,T 16:00-17:00,,M,Th,,16:00 PM,17:00 PM,,,,,,,,16:00 PM,17:00 PM,T
814,APPLICATION OF SINGLE VARIABLE CALCULUS & SEVERAL VARIABLE CALCULUS(MTH112M) /B,3-1-0-0(6),ABHIJIT PAL(I),MThF 16:00-17:00,T 16:00-17:00,,M,Th,,16:00 PM,17:00 PM,,,,,,,,16:00 PM,17:00 PM,T
815,APPLICATION OF SINGLE VARIABLE CALCULUS & SEVERAL VARIABLE CALCULUS(MTH112M) /C,3-1-0-0(6),ASHIS MANDAL(I),MWF 10:00-11:00,T 10:00-11:00,,M,W,F,10:00 AM,11:00 AM,,,,,,,,10:00 AM,11:00 AM,T
816,APPLICATION OF SINGLE VARIABLE CALCULUS & SEVERAL VARIABLE CALCULUS(MTH112M) /D,3-1-0-0(6),ABHIJIT PAL(I),MWF 10:00-11:00,T 10:00-11:00,,M,W,F,10:00 AM,11:00 AM,,,,,,,,10:00 AM,11:00 AM,T
817,LINEAR ALGEBRA(MTH113M),3-1-0-0(6),KAUSHIK BAL(I),MWTh 17:00-18:00,T 17:00-18:00,,M,W,T,17:00 PM,18:00 PM,,,,,,,,17:00 PM,18:00 PM,T
818,ORDINARY DIFFERENTIAL EQUATIONS(MTH114M),3-1-0-0(6),DHIRENDRA  BAHUGUNA (I),MWTh 17:00-18:00,T 17:00-18:00,,M,W,T,17:00 PM,18:00 PM,,,,,,,,17:00 PM,18:00 PM,T
819,A FIRST COURSE IN LINEAR ALGEBRA(MTH201A),3-1-0-0(11),SOMNATH  JHA (I),M (L14) W (L14) F (L14)  17:00-18:00,T (L14)  17:00-18:00,,M,W,F,17:00 PM,18:00 PM,,,,,,,,17:00 PM,18:00 PM,T
820,A FIRST COURSE IN LINEAR ALGEBRA(MTH201B),3-1-0-0(11),Santosh  Nadimpalli(I),M (T203) W (T203) F (T203)  17:00-18:00,T (T203)  17:00-18:00,,M,W,F,17:00 PM,18:00 PM,,,,,,,,17:00 PM,18:00 PM,T
821,SET THEORY AND DISCRETE MATHEMATICS(MTH202),3-1-0-0(11),ALOK KUMAR  MALOO (I),M (L04) T (L04) Th (L04)  10:00-11:00,F (L04)  14:00-15:00,,M,T,T,10:00 AM,11:00 AM,,,,,,,,14:00 PM,15:00 PM,F
822,SET THEORY AND DISCRETE MATHEMATICS(MTH202A),3-1-0-0(11),ALOK KUMAR  MALOO (I),MTTh 10:00-11:00,F 14:00-15:00,,M,T,T,10:00 AM,11:00 AM,,,,,,,,14:00 PM,15:00 PM,F
823,MATRIX ALGEBRA AND LINEAR ESTIMATION (MODULE I)(MTH206M),3-1-0-0(6),Soumyarup Sadhukhan(I),M (L10) W (L10) F (L10)  10:00-11:00,Th (L10)  10:00-11:00,,M,W,F,10:00 AM,11:00 AM,,,,,,,,10:00 AM,11:00 AM,T
824,MATRIX ALGEBRA AND LINEAR ESTIMATION (MODULE II)(MTH207M),3-1-0-0(6),Soumyarup Sadhukhan(I),MWF 10:00-11:00,Th 10:00-11:00,,M,W,F,10:00 AM,11:00 AM,,,,,,,,10:00 AM,11:00 AM,T
825,DATA SCIENCE LAB 1(MTH208),0-0-3-2(5),Dootika  Vats(I),,,"T 09:00-10:15 ,Th 14:00-15:15",,,,,,,,,,,,,,,
826,ANALYSIS - I(MTH301),3-1-0-0(11),Ashutosh Kumar(I),MWF 12:00-13:00,Th 12:00-13:00,,M,W,F,12:00 PM,13:00 PM,,,,,,,,12:00 PM,13:00 PM,T
827,ANALYSIS- I(MTH301A),3-1-0-0(11),Ashutosh Kumar(I),M (WL228) W (WL228) F (WL228)  12:00-13:00,Th (WL228)  12:00-13:00,,M,W,F,12:00 PM,13:00 PM,,,,,,,,12:00 PM,13:00 PM,T
828,SET THEORY & LOGIC(MTH302),3-1-0-0(11),Amit     Shekhar Kuber (I),MWF 12:00-13:00,Th 12:00-13:00,,M,W,F,12:00 PM,13:00 PM,,,,,,,,12:00 PM,13:00 PM,T
829,SET THEORY & LOGIC(MTH302A),3-1-0-0(11),Amit     Shekhar Kuber (I),M (L13) W (L13) F (L13)  12:00-13:00,Th (L13)  12:00-13:00,,M,W,F,12:00 PM,13:00 PM,,,,,,,,12:00 PM,13:00 PM,T
830,SEVERAL VARIABLE CALCULUS & DEFFERENTIAL GEOMETRY(MTH305),3-1-0-0(11),G  SANTHANAM (I),MWF 11:00-12:00,Th 11:00-12:00,,M,W,F,11:00 AM,12:00 PM,,,,,,,,11:00 AM,12:00 PM,T
831,SEVERAL VARIABLE CALCULUS & DEFFERENTIAL GEOMETRY(MTH305A),3-1-0-0(11),G  SANTHANAM (I),M (L10) W (L10) F (L10)  11:00-12:00,T (L10)  11:00-12:00,,M,W,F,11:00 AM,12:00 PM,,,,,,,,11:00 AM,12:00 PM,T
832,UG PROJECT (UGP-I)(MTH391A),0-0-0-0(4),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
833,UNDER GRADUATE PROJECT II(MTH392A),0-0-9-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
834,UG PROJECT (UGP-III)(MTH393A),3-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
835,UNDER GRADUATE PROJECT IV(MTH394A),0-0-9-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
836,TECHNICAL COMMUNICATION SKILLS(MTH399A),0-0-0-2(2),APARNA  DAR (I),,,Th (L13)  09:00-11:00,,,,,,,,,,,,,,,
837,COMPLEX ANALYSIS(MTH403A),3-1-0-0(11),Arijit  Ganguly(I),"M (L04) F (L01)  08:00-09:00 ,T (L01)  09:00-10:00",W (L01)  15:00-16:00,,M,F,,8:00 AM,9:00 AM,T,,9:00 AM,10:00 AM,,,,15:00 PM,16:00 PM,W
838,ANALYSIS II(MTH404A),3-1-0-0(11),Keshab Bakshi(I),T (FB557) W (FB557) Th (FB557)  08:00-09:00,W (FB557)  14:00-15:00,,T,W,T,8:00 AM,9:00 AM,,,,,,,,14:00 PM,15:00 PM,W
839,FUNCTIONAL ANALYSIS(MTH405A),3-1-0-0(11),SAMEER LAXMAN  CHAVAN (I),M (FB557) T (FB557) Th (FB557)  15:00-16:00,F (FB557)  12:00-13:00,,M,T,T,15:00 PM,16:00 PM,,,,,,,,12:00 PM,13:00 PM,F
840,COMPUTER PROGRAMMING AND DATA STRUCTURES(MTH409),2-1-1-0(9),B V R  KUMAR (I),MT 16:00-17:00,Th 16:00-17:00,F 16:00-17:00,M,T,,16:00 PM,17:00 PM,,,,,,,,16:00 PM,17:00 PM,T
841,COMPUTER PROGRAMMING AND DATA STRUCTURES(MTH409A),2-1-1-0(9),B V R  KUMAR (I),M (L09) T (L09)  16:00-17:00,Th (L09)  16:00-17:00,F 16:00-17:00,M,T,,16:00 PM,17:00 PM,,,,,,,,16:00 PM,17:00 PM,T
842,ORDINARY DIFFERENTIAL EQUATIONS(MTH421),3-1-0-0(11),Mrinmay Biswas(I),TWTh 08:00-09:00,F 15:00-16:00,,T,W,T,8:00 AM,9:00 AM,,,,,,,,15:00 PM,16:00 PM,F
843,ORDINARY DIFFERENTIAL EQUATIONS(MTH421A),3-1-0-0(11),Mrinmay Biswas(I),T (WL228) W (WL228) Th (WL228)  08:00-09:00,F (WL228)  15:00-16:00,,T,W,T,8:00 AM,9:00 AM,,,,,,,,15:00 PM,16:00 PM,F
844,PARTIAL DIFFERENTIAL EQUATIONS(MTH424A),3-1-0-0(11),Indranil Chowdhury(I),M (L06) T (L06) Th (L06)  15:00-16:00,F (L06)  15:00-16:00,,M,T,T,15:00 PM,16:00 PM,,,,,,,,15:00 PM,16:00 PM,F
845,NUMERICAL ANALYSIS & SCIENTIFIC COMPUTING II(MTH430A),3-0-1-0(10),SAKTIPADA  GHORAI (I),M (L03) T (L03) Th (L03)  16:00-17:00,,F 14:00-15:00,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
846,INTRODUCTION TO SAMPLING THEORY(MTH432M),3-1-0-0(6),SHALABH   (I),M (L11) W (L11) F (L11)  08:00-09:00,Th (L11)  08:00-09:00,,M,W,F,8:00 AM,9:00 AM,,,,,,,,08:00 AM,09:00 AM,T
847,REAL ANALYSIS(MTH433),3-1-0-0(11),SASMITA  PATNAIK (I),MWF 12:00-13:00,Th 12:00-13:00,,M,W,F,12:00 PM,13:00 PM,,,,,,,,12:00 PM,13:00 PM,T
848,REAL ANALYSIS(MTH433A),3-1-0-0(11),SASMITA  PATNAIK (I),M (L03) W (L03) F (L03)  12:00-13:00,Th (L03)  12:00-13:00,,M,W,F,12:00 PM,13:00 PM,,,,,,,,12:00 PM,13:00 PM,T
849,COMPLEX ANALYSIS(MTH434M),3-1-0-0(6),DEBASIS SEN(I),MWF 08:00-09:00,Th 08:00-09:00,,M,W,F,8:00 AM,9:00 AM,,,,,,,,08:00 AM,09:00 AM,T
850,LINEAR REGRESSION AND ANOVA(MTH441A),3-0-1-0(10),Satya Singh(I),M (L03) W (L03) F (L03)  17:00-18:00,,T 17:10-18:00,M,W,F,17:00 PM,18:00 PM,,,,,,,,,,
851,TIME SERIES ANALYSIS(MTH442A),3-0-1-0(10),AMIT  MITRA (I),T (L02) W (L02) Th (L02)  08:00-09:00,,T 18:00-19:00,T,W,T,8:00 AM,9:00 AM,,,,,,,,,,
852,INFERENCE - II(MTH515A),3-1-0-0(11),NEERAJ  MISRA   (I),"M (L12) F (L12)  08:00-09:00 ,T (L12)  09:00-10:00",W (L12)  14:00-15:00,,M,F,,8:00 AM,9:00 AM,T,,9:00 AM,10:00 AM,,,,14:00 PM,15:00 PM,W
853,NON-PARAMETRIC INFERENCE(MTH516A),3-1-0-0(11),SUBHAJIT DUTTA(I),M (L11) Th (L11)  12:00-13:15,Th (L11)  17:00-17:50,,M,Th,,12:00 PM,13:15 PM,,,,,,,,17:00 PM,17:50 PM,T
854,PROJECT-I(MTH598A),0-0-9-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
855,PROJECT-II(MTH599A),0-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
856,INTRODUCTION TO PROFESSION AND COMMUNICATIONS SKILLS (MATHEMATICS)(MTH600M),3-0-0-0(5),MOHUA  BANERJEE (I),WF 10:30-12:00,,,W,F,,10:30 AM,12:00 PM,,,,,,,,,,
857,ALGEBRA II(MTH611),3-0-0-0(9),PREENA  SAMUEL (I),MTTh 10:00-11:00,,,M,T,T,10:00 AM,11:00 AM,,,,,,,,,,
858,ALGEBRA II(MTH611A),3-0-0-0(9),PREENA  SAMUEL (I),M (T208) T (T208) Th (T208)  10:00-11:00,,,M,T,T,10:00 AM,11:00 AM,,,,,,,,,,
859,INTRODUCTION TO COMMUTATIVE ALGEBRA(MTH612),3-0-0-0(9),Sachin Subhash Sharma (I),MTTh 16:00-17:00,,,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
860,INTRODUCTION TO COMMUTATIVE ALGEBRA(MTH612A),3-0-0-0(9),Sachin Subhash Sharma (I),M (T111) T (T111) Th (T111)  16:00-17:00,,,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
861,THEORETICAL NUMERICAL MATHEMATICS(MTH616),3-0-0-0(9),AKASH ANAND(I),MTTh 10:00-11:00,,,M,T,T,10:00 AM,11:00 AM,,,,,,,,,,
862,THEORETICAL NUMERICAL MATHEMATICS(MTH616A),3-0-0-0(9),AKASH ANAND(I),M (T211) T (T211) Th (T211)  10:00-11:00,,,M,T,T,10:00 AM,11:00 AM,,,,,,,,,,
863,FOURIER ANALYSIS(MTH621),3-0-0-0(9),PARASAR  MOHANTY (I),MTh 12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
864,FOURIER ANALYSIS(MTH621A),3-0-0-0(9),PARASAR  MOHANTY (I),M (FB557) Th (FB557)  12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
865,SEVERAL COMPLEX VARIABLES(MTH640),3-0-0-0(9),Vikramjeet Chandel(I),MTTh 16:00-17:00,,,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
866,SEVERAL COMPLEX VARIABLES(MTH640A),3-0-0-0(9),Vikramjeet Chandel(I),M (T203) T (T203) Th (T203)  16:00-17:00,,,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
867,SPATIAL STATISTICS(MTH643),3-1-0-0(11),Arnab Hazra(I),"MTTh 10:00-11:00 ,W 12:00-13:00",,,M,T,T,10:00 AM,11:00 AM,W,,12:00 PM,13:00 PM,,,,,,
868,SPATIAL STATISTICS(MTH643A),3-1-0-0(11),Arnab Hazra(I),M (FB557) T (FB557) Th (FB557)  10:00-11:00,W (FB557)  12:00-13:00,,M,T,T,10:00 AM,11:00 AM,,,,,,,,12:00 PM,13:00 PM,W
869,COMPLEX FUNCTION THEORY(MTH644),3-0-0-0(9),P Muthukumar(I),MTTh 15:00-16:00,,,M,T,T,15:00 PM,16:00 PM,,,,,,,,,,
870,COMPLEX FUNCTION THEORY(MTH644A),3-0-0-0(9),P Muthukumar(I),M (T201) T (T201) Th (T201)  15:00-16:00,,,M,T,T,15:00 PM,16:00 PM,,,,,,,,,,
871,ALGEBRAIC TOPOLOGY(MTH649),3-0-0-0(9),Bidyut Sanki(I),WF 17:00-18:30,,,W,F,,17:00 PM,18:30 PM,,,,,,,,,,
872,ALGEBRAIC TOPOLOGY(MTH649A),3-0-0-0(9),Bidyut Sanki(I),W (T204) F (T204)  17:00-18:30,,,W,F,,17:00 PM,18:30 PM,,,,,,,,,,
873,INTRODUCTION TO TORIC VARIETIES(MTH651),3-0-0-0(9),Narasimha Bonala(I),WF 17:00-18:30,,,W,F,,17:00 PM,18:30 PM,,,,,,,,,,
874,INTRODUCTION TO TORIC VARIETIES(MTH651A),3-0-0-0(9),Narasimha Bonala(I),W (FB557) F (FB557)  17:00-18:30,,,W,F,,17:00 PM,18:30 PM,,,,,,,,,,
875,SOBOLEV SPACES AND APPLICATIONS(MTH656),3-0-0-0(9),T  MUTHUKUMAR (I),MWF 17:00-18:00,,,M,W,F,17:00 PM,18:00 PM,,,,,,,,,,
876,SOBOLEV SPACES AND APPLICATIONS(MTH656A),3-0-0-0(9),T  MUTHUKUMAR (I),M (T206) W (T206) F (T206)  17:00-18:00,,,M,W,F,17:00 PM,18:00 PM,,,,,,,,,,
877,NONLINEAR DYNAMICAL SYSTEMS(MTH658),3-0-0-0(9),MALAY  BANERJEE (I),WF 09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
878,NONLINEAR DYNAMICAL SYSTEMS(MTH658A),3-0-0-0(9),MALAY  BANERJEE (I),W (T201) F (T201)  09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
879,ASYMPTOTIC STATISTICS(MTH665),3-0-0-0(9),Minerva  Mukhopadhyay(I),MTTh 11:00-12:00,,,M,T,T,11:00 AM,12:00 PM,,,,,,,,,,
880,ASYMPTOTIC STATISTICS(MTH665A),3-0-0-0(9),Minerva  Mukhopadhyay(I),M (T208) T (T208) Th (T208)  11:00-12:00,,,M,T,T,11:00 AM,12:00 PM,,,,,,,,,,
881,INTRODUCTION TO ALGEBRAIC GEOMETRY AND ALGEBRAIC GROUPS(MTH667),3-0-0-0(9),SANTOSHA KUMAR PATTANAYAK(I),MTTh 14:00-15:00,,,M,T,T,14:00 PM,15:00 PM,,,,,,,,,,
882,INTRODUCTION TO ALGEBRAIC GEOMETRY AND ALGEBRAIC GROUPS(MTH667A),3-0-0-0(9),SANTOSHA KUMAR PATTANAYAK(I),M (T110) T (T110) Th (T110)  14:00-15:00,,,M,T,T,14:00 PM,15:00 PM,,,,,,,,,,
883,NON-LINEAR REGRESSION(MTH686),3-0-0-0(9),DEBASIS  KUNDU (I),MTTh 16:00-17:00,,,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
884,NON-LINEAR REGRESSION(MTH686A),3-0-0-0(9),DEBASIS  KUNDU (I),M (T201) T (T201) Th (T201)  16:00-17:00,,,M,T,T,16:00 PM,17:00 PM,,,,,,,,,,
885,TOPICS IN ARITHMATIC(MTH688),3-0-0-0(9),Sudhanshu  Shekhar (I),MWF 12:00-13:00,,,M,W,F,12:00 PM,13:00 PM,,,,,,,,,,
886,TOPICS IN ARITHMATIC(MTH688A),3-0-0-0(9),Sudhanshu  Shekhar (I),M (T104) W (T104) F (T104)  12:00-13:00,,,M,W,F,12:00 PM,13:00 PM,,,,,,,,,,
887,PROJECT-I(MTH697A),0-0-9-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
888,PROJECT II(MTH698A),0-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
889,PROJECT- III(MTH699A),0-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
890,MS PROJECT - 4(MTH700A),3-0-0-0(9),DEBASIS SEN(I),,,,,,,,,,,,,,,,,,
891,INTRODUCTION TO PROFESSION AND COMMUNICATIONS SKILLS (STATISTICS)(MTH702M),3-0-0-0(5),"Dootika  Vats(I), AMIT  MITRA (O)",W (FB557) F (FB557)  10:30-12:00,,,W,F,,10:30 AM,12:00 PM,,,,,,,,,,
892,INTRODUCTION TO COXETER GROUPS(MTH731),3-0-0-0(9),Pooja Singla(I),MTh 12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
893,INTRODUCTION TO COXETER GROUPS(MTH731A),3-0-0-0(9),Pooja Singla(I),M (T207) Th (T207)  12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
894,FOURIER ANALYSIS-I & DISTRIBUTION THEORY(MTH736),3-0-0-0(9),RAMA  RAWAT (I),WF 09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
895,FOURIER ANALYSIS-I & DISTRIBUTION THEORY(MTH736A),3-0-0-0(9),RAMA  RAWAT (I),W (T212) F (T212)  09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
896,ANALYSIS(MTH753),3-0-0-0(9),Satyajit Guin(I),"MTh 09:00-10:00 ,T 12:00-13:00",,,M,Th,,9:00 AM,10:00 AM,T,,12:00 PM,13:00 PM,,,,,,
897,ANALYSIS(MTH753A),3-0-0-0(9),Satyajit Guin(I),"M (T107) Th (T107)  09:00-10:00 ,T (T107)  12:00-13:00",,,M,Th,,9:00 AM,10:00 AM,T,,12:00 PM,13:00 PM,,,,,,
898,PROBABILITY THEORY(MTH754),3-0-0-0(9),Suprio Bhar(I),"MTh 09:00-10:00 ,T 12:00-13:00",,,M,Th,,9:00 AM,10:00 AM,T,,12:00 PM,13:00 PM,,,,,,
899,PROBABILITY THEORY(MTH754A),3-0-0-0(9),Suprio Bhar(I),"M (T205) Th (T205)  09:00-10:00 ,T (T205)  12:00-13:00",,,M,Th,,9:00 AM,10:00 AM,T,,12:00 PM,13:00 PM,,,,,,
900,STATISTICAL INFERENCE(MTH755),3-0-0-0(9),SHARMISHTHA  MITRA   (I),MTThF 15:00-16:00,,,M,T,T,15:00 PM,16:00 PM,,,,,,,,,,
901,STATISTICAL INFERENCE(MTH755A),3-0-0-0(9),SHARMISHTHA  MITRA   (I),M (T111) T (T111) Th (T111)  15:00-16:00,,,M,T,T,15:00 PM,16:00 PM,,,,,,,,,,
902,VECTOR BUNDLES AND CHARACTERISTIC CLASSES(MTH761),3-0-0-0(9),Ajay Singh Ramdin Thakur (I),MTTh 11:00-12:00,,,M,T,T,11:00 AM,12:00 PM,,,,,,,,,,
903,VECTOR BUNDLES AND CHARACTERISTIC CLASSES(MTH761A),3-0-0-0(9),Ajay Singh Ramdin Thakur (I),M (T205) T (T205) Th (T205)  11:00-12:00,,,M,T,T,11:00 AM,12:00 PM,,,,,,,,,,
904,RESEARCH(MTH799),0-0-0-0(0),DPGCMTH (I),,,,,,,,,,,,,,,,,,
905,PHD THESIS(NT799),0-0-0-0(0),DPGCNET (I),,,,,,,,,,,,,,,,,,
906,HIGH PERFORMANCE COMPUTING WITH APPLICATIONS(IDC606A),3-0-0-0(9),MAHENDRA KUMAR  VERMA (I),W (T106) F (T106)  09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
907,PHYSICS LABORATORY(PHY111) /A,0-0-3-0(3),MANAS  KHAN(I),,,MTWThF 10:00-13:00,,,,,,,,,,,,,,,
908,PHYSICS LABORATORY(PHY111) /B,0-0-3-0(3),MANAS  KHAN(I),,,MTWThF 10:00-13:00,,,,,,,,,,,,,,,
909,CLASSICAL DYNAMICS(PHY112),3-1-0-0(11),Supratik Banerjee(I),M (L07) Th (L07) F (L07)  09:00-10:00,T (L10) T (L11) T (L13) T (L08)  09:00-10:00,,M,Th,,9:00 AM,10:00 AM,,,,,,,,09:00 AM,10:00 AM,T
910,CLASSICAL ELECTRODYNAMICS(PHY113),3-1-0-0(11),Taraknath Mandal(I),M (L19) T (L19) F (L19)  09:00-10:00,Th (L12) Th (L10) Th (L11) Th (L17)  09:00-10:00,,M,T,F,9:00 AM,10:00 AM,,,,,,,,09:00 AM,10:00 AM,T
911,QUANTUM PHYSICS(PHY114),3-1-0-0(11),M K  HARBOLA   (I),M (L18) T (L18) F (L18)  09:00-10:00,Th (L04) Th (L05) Th (L16)  09:00-10:00,,M,T,F,9:00 AM,10:00 AM,,,,,,,,09:00 AM,10:00 AM,T
912,OSCILLATIONS AND WAVES(PHY115),3-1-0-0(11),Sivasurender Chandran(I),M (L01) Th (L01) F (L01)  09:00-10:00,T (DJAB(206H)) T (DJAB(203H)) T (DJAB(205H))  09:00-10:00,,M,Th,,9:00 AM,10:00 AM,,,,,,,,09:00 AM,10:00 AM,T
913,OPTICS(PHY224),3-0-3-0(12),Venkata Jayasurya Yallapragada(I),T (L10) W (T104)  17:00-18:00,,ThF 14:00-17:00,T,W,,17:00 PM,18:00 PM,,,,,,,,,,
914,PHYSICS OF UNIVERSE(PHY305A),3-0-0-0(9),Gopal Hazra(I),M (T211) W (T211) F (T211)  17:00-18:00,,,M,W,F,17:00 PM,18:00 PM,,,,,,,,,,
915,PHYSICS OF INFORMATION PROCESSING(PHY313A),3-0-0-0(9),SAIKAT  GHOSH (I),W (L13) F (L13)  09:00-10:15,,,W,F,,9:00 AM,10:15 AM,,,,,,,,,,
916,MODERN PHYSICS LABORATORY(PHY315A),1-0-6-0(9),KRISHNACHARYA     (I),M (L06)  08:00-09:00,,MT 14:00-17:00,M,0,,8:00 AM,9:00 AM,,,,,,,,,,
